id,left,top,right,bottom,X,Y,Z
"384",306473.598285385,6878478.9928241,307473.598285385,6879478.9928241,306473.598,6878478.993,613.550
"385",306473.598285385,6877478.9928241,307473.598285385,6878478.9928241,306473.598,6877478.993,599.836
"386",306473.598285385,6876478.9928241,307473.598285385,6877478.9928241,306473.598,6876478.993,523.481
"387",306473.598285385,6875478.9928241,307473.598285385,6876478.9928241,306473.598,6875478.993,543.001
"388",306473.598285385,6874478.9928241,307473.598285385,6875478.9928241,306473.598,6874478.993,689.913
"389",306473.598285385,6873478.9928241,307473.598285385,6874478.9928241,306473.598,6873478.993,681.777
"390",306473.598285385,6872478.9928241,307473.598285385,6873478.9928241,306473.598,6872478.993,715.082
"391",306473.598285385,6871478.9928241,307473.598285385,6872478.9928241,306473.598,6871478.993,654.831
"392",306473.598285385,6870478.9928241,307473.598285385,6871478.9928241,306473.598,6870478.993,838.838
"393",306473.598285385,6869478.9928241,307473.598285385,6870478.9928241,306473.598,6869478.993,907.662
"394",306473.598285385,6868478.9928241,307473.598285385,6869478.9928241,306473.598,6868478.993,783.102
"395",306473.598285385,6867478.9928241,307473.598285385,6868478.9928241,306473.598,6867478.993,637.292
"396",306473.598285385,6866478.9928241,307473.598285385,6867478.9928241,306473.598,6866478.993,659.657
"397",306473.598285385,6865478.9928241,307473.598285385,6866478.9928241,306473.598,6865478.993,834.102
"398",306473.598285385,6864478.9928241,307473.598285385,6865478.9928241,306473.598,6864478.993,648.230
"399",306473.598285385,6863478.9928241,307473.598285385,6864478.9928241,306473.598,6863478.993,506.337
"400",306473.598285385,6862478.9928241,307473.598285385,6863478.9928241,306473.598,6862478.993,486.799
"401",306473.598285385,6861478.9928241,307473.598285385,6862478.9928241,306473.598,6861478.993,454.910
"402",306473.598285385,6860478.9928241,307473.598285385,6861478.9928241,306473.598,6860478.993,547.268
"403",306473.598285385,6859478.9928241,307473.598285385,6860478.9928241,306473.598,6859478.993,690.845
"404",306473.598285385,6858478.9928241,307473.598285385,6859478.9928241,306473.598,6858478.993,489.430
"405",306473.598285385,6857478.9928241,307473.598285385,6858478.9928241,306473.598,6857478.993,405.125
"406",306473.598285385,6856478.9928241,307473.598285385,6857478.9928241,306473.598,6856478.993,463.510
"407",306473.598285385,6855478.9928241,307473.598285385,6856478.9928241,306473.598,6855478.993,502.992
"408",306473.598285385,6854478.9928241,307473.598285385,6855478.9928241,306473.598,6854478.993,511.883
"409",306473.598285385,6853478.9928241,307473.598285385,6854478.9928241,306473.598,6853478.993,566.889
"410",306473.598285385,6852478.9928241,307473.598285385,6853478.9928241,306473.598,6852478.993,841.245
"411",306473.598285385,6851478.9928241,307473.598285385,6852478.9928241,306473.598,6851478.993,709.838
"412",306473.598285385,6850478.9928241,307473.598285385,6851478.9928241,306473.598,6850478.993,916.628
"413",306473.598285385,6849478.9928241,307473.598285385,6850478.9928241,306473.598,6849478.993,680.347
"414",306473.598285385,6848478.9928241,307473.598285385,6849478.9928241,306473.598,6848478.993,586.352
"415",306473.598285385,6847478.9928241,307473.598285385,6848478.9928241,306473.598,6847478.993,489.798
"416",306473.598285385,6846478.9928241,307473.598285385,6847478.9928241,306473.598,6846478.993,442.677
"417",306473.598285385,6845478.9928241,307473.598285385,6846478.9928241,306473.598,6845478.993,281.863
"423",307473.598285385,6881478.9928241,308473.598285385,6882478.9928241,307473.598,6881478.993,453.126
"424",307473.598285385,6880478.9928241,308473.598285385,6881478.9928241,307473.598,6880478.993,565.591
"425",307473.598285385,6879478.9928241,308473.598285385,6880478.9928241,307473.598,6879478.993,712.887
"426",307473.598285385,6878478.9928241,308473.598285385,6879478.9928241,307473.598,6878478.993,739.194
"427",307473.598285385,6877478.9928241,308473.598285385,6878478.9928241,307473.598,6877478.993,575.630
"428",307473.598285385,6876478.9928241,308473.598285385,6877478.9928241,307473.598,6876478.993,617.263
"429",307473.598285385,6875478.9928241,308473.598285385,6876478.9928241,307473.598,6875478.993,684.097
"430",307473.598285385,6874478.9928241,308473.598285385,6875478.9928241,307473.598,6874478.993,798.533
"431",307473.598285385,6873478.9928241,308473.598285385,6874478.9928241,307473.598,6873478.993,718.520
"432",307473.598285385,6872478.9928241,308473.598285385,6873478.9928241,307473.598,6872478.993,716.794
"433",307473.598285385,6871478.9928241,308473.598285385,6872478.9928241,307473.598,6871478.993,850.017
"434",307473.598285385,6870478.9928241,308473.598285385,6871478.9928241,307473.598,6870478.993,837.463
"435",307473.598285385,6869478.9928241,308473.598285385,6870478.9928241,307473.598,6869478.993,824.873
"436",307473.598285385,6868478.9928241,308473.598285385,6869478.9928241,307473.598,6868478.993,777.301
"437",307473.598285385,6867478.9928241,308473.598285385,6868478.9928241,307473.598,6867478.993,628.128
"438",307473.598285385,6866478.9928241,308473.598285385,6867478.9928241,307473.598,6866478.993,712.014
"439",307473.598285385,6865478.9928241,308473.598285385,6866478.9928241,307473.598,6865478.993,686.520
"440",307473.598285385,6864478.9928241,308473.598285385,6865478.9928241,307473.598,6864478.993,546.387
"441",307473.598285385,6863478.9928241,308473.598285385,6864478.9928241,307473.598,6863478.993,456.640
"442",307473.598285385,6862478.9928241,308473.598285385,6863478.9928241,307473.598,6862478.993,534.251
"443",307473.598285385,6861478.9928241,308473.598285385,6862478.9928241,307473.598,6861478.993,510.199
"444",307473.598285385,6860478.9928241,308473.598285385,6861478.9928241,307473.598,6860478.993,689.539
"445",307473.598285385,6859478.9928241,308473.598285385,6860478.9928241,307473.598,6859478.993,552.676
"446",307473.598285385,6858478.9928241,308473.598285385,6859478.9928241,307473.598,6858478.993,458.564
"447",307473.598285385,6857478.9928241,308473.598285385,6858478.9928241,307473.598,6857478.993,418.423
"448",307473.598285385,6856478.9928241,308473.598285385,6857478.9928241,307473.598,6856478.993,453.215
"449",307473.598285385,6855478.9928241,308473.598285385,6856478.9928241,307473.598,6855478.993,458.982
"450",307473.598285385,6854478.9928241,308473.598285385,6855478.9928241,307473.598,6854478.993,483.535
"451",307473.598285385,6853478.9928241,308473.598285385,6854478.9928241,307473.598,6853478.993,528.217
"452",307473.598285385,6852478.9928241,308473.598285385,6853478.9928241,307473.598,6852478.993,915.370
"453",307473.598285385,6851478.9928241,308473.598285385,6852478.9928241,307473.598,6851478.993,1014.959
"454",307473.598285385,6850478.9928241,308473.598285385,6851478.9928241,307473.598,6850478.993,1149.571
"455",307473.598285385,6849478.9928241,308473.598285385,6850478.9928241,307473.598,6849478.993,996.684
"456",307473.598285385,6848478.9928241,308473.598285385,6849478.9928241,307473.598,6848478.993,643.985
"457",307473.598285385,6847478.9928241,308473.598285385,6848478.9928241,307473.598,6847478.993,443.085
"458",307473.598285385,6846478.9928241,308473.598285385,6847478.9928241,307473.598,6846478.993,294.445
"459",307473.598285385,6845478.9928241,308473.598285385,6846478.9928241,307473.598,6845478.993,296.971
"465",308473.598285385,6881478.9928241,309473.598285385,6882478.9928241,308473.598,6881478.993,505.974
"466",308473.598285385,6880478.9928241,309473.598285385,6881478.9928241,308473.598,6880478.993,648.092
"467",308473.598285385,6879478.9928241,309473.598285385,6880478.9928241,308473.598,6879478.993,593.075
"468",308473.598285385,6878478.9928241,309473.598285385,6879478.9928241,308473.598,6878478.993,631.437
"469",308473.598285385,6877478.9928241,309473.598285385,6878478.9928241,308473.598,6877478.993,605.523
"470",308473.598285385,6876478.9928241,309473.598285385,6877478.9928241,308473.598,6876478.993,579.095
"471",308473.598285385,6875478.9928241,309473.598285385,6876478.9928241,308473.598,6875478.993,574.844
"472",308473.598285385,6874478.9928241,309473.598285385,6875478.9928241,308473.598,6874478.993,596.532
"473",308473.598285385,6873478.9928241,309473.598285385,6874478.9928241,308473.598,6873478.993,716.880
"474",308473.598285385,6872478.9928241,309473.598285385,6873478.9928241,308473.598,6872478.993,876.679
"475",308473.598285385,6871478.9928241,309473.598285385,6872478.9928241,308473.598,6871478.993,869.439
"476",308473.598285385,6870478.9928241,309473.598285385,6871478.9928241,308473.598,6870478.993,811.870
"477",308473.598285385,6869478.9928241,309473.598285385,6870478.9928241,308473.598,6869478.993,803.810
"478",308473.598285385,6868478.9928241,309473.598285385,6869478.9928241,308473.598,6868478.993,796.455
"479",308473.598285385,6867478.9928241,309473.598285385,6868478.9928241,308473.598,6867478.993,738.453
"480",308473.598285385,6866478.9928241,309473.598285385,6867478.9928241,308473.598,6866478.993,714.897
"481",308473.598285385,6865478.9928241,309473.598285385,6866478.9928241,308473.598,6865478.993,570.875
"482",308473.598285385,6864478.9928241,309473.598285385,6865478.9928241,308473.598,6864478.993,532.518
"483",308473.598285385,6863478.9928241,309473.598285385,6864478.9928241,308473.598,6863478.993,467.283
"484",308473.598285385,6862478.9928241,309473.598285385,6863478.9928241,308473.598,6862478.993,596.160
"485",308473.598285385,6861478.9928241,309473.598285385,6862478.9928241,308473.598,6861478.993,675.674
"486",308473.598285385,6860478.9928241,309473.598285385,6861478.9928241,308473.598,6860478.993,728.313
"487",308473.598285385,6859478.9928241,309473.598285385,6860478.9928241,308473.598,6859478.993,620.557
"488",308473.598285385,6858478.9928241,309473.598285385,6859478.9928241,308473.598,6858478.993,447.078
"489",308473.598285385,6857478.9928241,309473.598285385,6858478.9928241,308473.598,6857478.993,453.224
"490",308473.598285385,6856478.9928241,309473.598285385,6857478.9928241,308473.598,6856478.993,433.018
"491",308473.598285385,6855478.9928241,309473.598285385,6856478.9928241,308473.598,6855478.993,445.819
"492",308473.598285385,6854478.9928241,309473.598285385,6855478.9928241,308473.598,6854478.993,491.086
"493",308473.598285385,6853478.9928241,309473.598285385,6854478.9928241,308473.598,6853478.993,532.553
"494",308473.598285385,6852478.9928241,309473.598285385,6853478.9928241,308473.598,6852478.993,688.829
"495",308473.598285385,6851478.9928241,309473.598285385,6852478.9928241,308473.598,6851478.993,748.422
"496",308473.598285385,6850478.9928241,309473.598285385,6851478.9928241,308473.598,6850478.993,1022.699
"497",308473.598285385,6849478.9928241,309473.598285385,6850478.9928241,308473.598,6849478.993,731.300
"498",308473.598285385,6848478.9928241,309473.598285385,6849478.9928241,308473.598,6848478.993,696.414
"499",308473.598285385,6847478.9928241,309473.598285385,6848478.9928241,308473.598,6847478.993,486.222
"500",308473.598285385,6846478.9928241,309473.598285385,6847478.9928241,308473.598,6846478.993,385.145
"501",308473.598285385,6845478.9928241,309473.598285385,6846478.9928241,308473.598,6845478.993,303.623
"507",309473.598285385,6881478.9928241,310473.598285385,6882478.9928241,309473.598,6881478.993,414.064
"508",309473.598285385,6880478.9928241,310473.598285385,6881478.9928241,309473.598,6880478.993,495.477
"509",309473.598285385,6879478.9928241,310473.598285385,6880478.9928241,309473.598,6879478.993,563.206
"510",309473.598285385,6878478.9928241,310473.598285385,6879478.9928241,309473.598,6878478.993,632.682
"511",309473.598285385,6877478.9928241,310473.598285385,6878478.9928241,309473.598,6877478.993,511.229
"512",309473.598285385,6876478.9928241,310473.598285385,6877478.9928241,309473.598,6876478.993,484.445
"513",309473.598285385,6875478.9928241,310473.598285385,6876478.9928241,309473.598,6875478.993,517.847
"514",309473.598285385,6874478.9928241,310473.598285385,6875478.9928241,309473.598,6874478.993,604.758
"515",309473.598285385,6873478.9928241,310473.598285385,6874478.9928241,309473.598,6873478.993,663.780
"516",309473.598285385,6872478.9928241,310473.598285385,6873478.9928241,309473.598,6872478.993,664.456
"517",309473.598285385,6871478.9928241,310473.598285385,6872478.9928241,309473.598,6871478.993,652.454
"518",309473.598285385,6870478.9928241,310473.598285385,6871478.9928241,309473.598,6870478.993,689.497
"519",309473.598285385,6869478.9928241,310473.598285385,6870478.9928241,309473.598,6869478.993,827.570
"520",309473.598285385,6868478.9928241,310473.598285385,6869478.9928241,309473.598,6868478.993,852.046
"521",309473.598285385,6867478.9928241,310473.598285385,6868478.9928241,309473.598,6867478.993,817.740
"522",309473.598285385,6866478.9928241,310473.598285385,6867478.9928241,309473.598,6866478.993,644.253
"523",309473.598285385,6865478.9928241,310473.598285385,6866478.9928241,309473.598,6865478.993,681.508
"524",309473.598285385,6864478.9928241,310473.598285385,6865478.9928241,309473.598,6864478.993,552.660
"525",309473.598285385,6863478.9928241,310473.598285385,6864478.9928241,309473.598,6863478.993,493.772
"526",309473.598285385,6862478.9928241,310473.598285385,6863478.9928241,309473.598,6862478.993,571.294
"527",309473.598285385,6861478.9928241,310473.598285385,6862478.9928241,309473.598,6861478.993,591.977
"528",309473.598285385,6860478.9928241,310473.598285385,6861478.9928241,309473.598,6860478.993,626.633
"529",309473.598285385,6859478.9928241,310473.598285385,6860478.9928241,309473.598,6859478.993,691.355
"530",309473.598285385,6858478.9928241,310473.598285385,6859478.9928241,309473.598,6858478.993,453.268
"531",309473.598285385,6857478.9928241,310473.598285385,6858478.9928241,309473.598,6857478.993,467.335
"532",309473.598285385,6856478.9928241,310473.598285385,6857478.9928241,309473.598,6856478.993,443.965
"533",309473.598285385,6855478.9928241,310473.598285385,6856478.9928241,309473.598,6855478.993,448.598
"534",309473.598285385,6854478.9928241,310473.598285385,6855478.9928241,309473.598,6854478.993,480.600
"535",309473.598285385,6853478.9928241,310473.598285385,6854478.9928241,309473.598,6853478.993,558.793
"536",309473.598285385,6852478.9928241,310473.598285385,6853478.9928241,309473.598,6852478.993,711.006
"537",309473.598285385,6851478.9928241,310473.598285385,6852478.9928241,309473.598,6851478.993,835.190
"538",309473.598285385,6850478.9928241,310473.598285385,6851478.9928241,309473.598,6850478.993,673.919
"539",309473.598285385,6849478.9928241,310473.598285385,6850478.9928241,309473.598,6849478.993,506.060
"540",309473.598285385,6848478.9928241,310473.598285385,6849478.9928241,309473.598,6848478.993,399.047
"541",309473.598285385,6847478.9928241,310473.598285385,6848478.9928241,309473.598,6847478.993,325.880
